,headTimestamp,stock_code
1726,20171129  17:08:58,BABA  180420C00120000
1727,20180103  15:16:14,BABA  180420C00125000
1728,20171122  15:08:11,BABA  180420C00130000
1729,20171130  20:40:21,BABA  180420C00135000
1730,20171122  16:38:10,BABA  180420C00140000
1731,20171204  15:06:15,BABA  180420C00145000
1732,20171122  16:01:22,BABA  180420C00150000
1733,20171127  16:13:58,BABA  180420C00155000
1734,20171122  14:39:46,BABA  180420C00160000
1735,20171122  14:30:28,BABA  180420C00165000
1736,20171122  14:30:30,BABA  180420C00170000
1737,20171122  14:41:56,BABA  180420C00175000
1738,20171122  14:30:28,BABA  180420C00180000
1739,20171122  14:33:50,BABA  180420C00185000
1740,20171122  14:35:30,BABA  180420C00190000
1741,20171122  14:33:45,BABA  180420C00195000
1742,20171122  14:35:03,BABA  180420C00200000
1743,20171122  15:01:50,BABA  180420C00210000
1744,20171122  14:30:28,BABA  180420C00220000
1745,20171122  20:11:47,BABA  180420P00120000
1746,20171124  15:43:50,BABA  180420P00125000
1747,20171122  15:12:27,BABA  180420P00130000
1748,20171122  17:15:05,BABA  180420P00135000
1749,20171122  15:09:50,BABA  180420P00140000
1750,20171122  14:36:36,BABA  180420P00145000
1751,20171122  14:30:30,BABA  180420P00150000
1752,20171122  14:36:52,BABA  180420P00155000
1753,20171122  14:46:01,BABA  180420P00160000
1754,20171122  14:39:43,BABA  180420P00165000
1755,20171122  14:30:30,BABA  180420P00170000
1756,20171122  14:32:14,BABA  180420P00175000
1757,20171122  14:36:08,BABA  180420P00180000
1758,20171122  15:59:29,BABA  180420P00185000
1759,20171122  17:03:11,BABA  180420P00190000
1760,20171122  18:48:35,BABA  180420P00195000
1761,20171122  18:26:32,BABA  180420P00200000
1762,20171122  17:58:36,BABA  180420P00210000
1763,20171204  14:58:59,BABA  180420P00220000
1764,20171124  15:09:49,BABA  180420C00105000
1765,20171129  16:45:29,BABA  180420C00110000
1766,20171201  15:14:24,BABA  180420C00115000
1767,20171122  15:02:23,BABA  180420C00230000
1768,20171122  14:52:43,BABA  180420C00240000
1769,20171122  14:50:45,BABA  180420C00250000
1770,20171129  19:25:08,BABA  180420P00105000
1771,20171122  19:44:44,BABA  180420P00110000
1772,20171122  20:00:01,BABA  180420P00115000
1773,20171128  19:11:45,BABA  180420P00230000
1774,20171127  16:13:36,BABA  180420P00240000
1775,20171129  15:09:45,BABA  180420P00250000
1776,20171122  14:39:36,BABA  190118C00260000
1777,20171218  19:50:10,BABA  190118P00260000
1778,20171122  16:57:39,BABA  190621C00260000
1779,20180228  19:00:20,BABA  190621P00260000
1780,20171124  15:11:01,BABA  200117C00125000
1781,20171124  17:47:02,BABA  200117C00130000
1782,20171129  14:42:08,BABA  200117C00135000
1783,20171127  20:20:08,BABA  200117C00140000
1784,20171122  18:07:17,BABA  200117C00145000
1785,20171122  14:36:41,BABA  200117C00150000
1786,20171122  16:51:42,BABA  200117C00155000
1787,20171122  16:46:18,BABA  200117C00160000
1788,20171129  15:18:09,BABA  200117C00165000
1789,20171122  14:59:36,BABA  200117C00170000
1790,20171122  14:52:20,BABA  200117C00175000
1791,20171122  15:35:45,BABA  200117C00180000
1792,20171122  14:36:34,BABA  200117C00185000
1793,20171122  14:57:30,BABA  200117C00190000
1794,20171122  15:11:04,BABA  200117C00195000
1795,20171122  14:30:29,BABA  200117C00200000
1796,20171122  15:44:21,BABA  200117C00210000
1797,20171122  15:08:25,BABA  200117C00220000
1798,20171122  14:47:24,BABA  200117C00230000
1799,20171122  16:05:17,BABA  200117P00125000
1800,20171122  17:48:34,BABA  200117P00130000
1801,20171122  14:59:54,BABA  200117P00135000
1802,20171122  19:48:03,BABA  200117P00140000
1803,20171127  20:49:47,BABA  200117P00145000
1804,20171122  18:53:39,BABA  200117P00150000
1805,20171122  15:11:37,BABA  200117P00155000
1806,20171122  15:15:09,BABA  200117P00160000
1807,20171122  20:45:43,BABA  200117P00165000
1808,20171122  14:32:21,BABA  200117P00170000
1809,20171122  18:11:00,BABA  200117P00175000
1810,20171122  20:32:16,BABA  200117P00180000
1811,20171128  16:06:10,BABA  200117P00185000
1812,20171122  15:00:01,BABA  200117P00190000
1813,20171127  14:37:36,BABA  200117P00195000
1814,20171122  20:14:00,BABA  200117P00200000
1815,20171127  20:33:48,BABA  200117P00210000
1816,20171122  15:46:30,BABA  200117P00220000
1817,20171211  16:47:04,BABA  200117P00230000
1818,20171122  16:12:16,BABA  180615C00260000
1819,20171129  14:34:32,BABA  180615P00260000
1820,20171122  20:26:56,BABA  200117C00100000
1821,20171212  18:52:59,BABA  200117C00105000
1822,20171201  16:09:11,BABA  200117C00110000
1823,20171122  14:41:34,BABA  200117C00115000
1824,20171204  15:55:02,BABA  200117C00120000
1825,20171122  15:46:23,BABA  200117C00240000
1826,20171122  14:59:36,BABA  200117C00250000
1827,20171122  15:29:28,BABA  200117C00260000
1828,20171122  18:03:49,BABA  200117C00090000
1829,20171214  16:30:04,BABA  200117C00095000
1830,20171129  15:30:58,BABA  200117P00100000
1831,20171129  15:20:05,BABA  200117P00105000
1832,20171129  17:31:12,BABA  200117P00110000
1833,20171130  17:15:18,BABA  200117P00115000
1834,20171127  15:42:12,BABA  200117P00120000
1835,20171122  15:06:16,BABA  200117P00240000
1836,20171122  14:45:25,BABA  200117P00250000
1837,20180130  16:39:42,BABA  200117P00260000
1838,20171127  15:26:54,BABA  200117P00090000
1839,20171122  18:55:23,BABA  200117P00095000
1840,20171122  14:32:27,BABA  180420C00260000
1841,20171127  16:02:45,BABA  180420P00260000
1842,20171122  17:23:05,BABA  200117C00085000
1843,20171127  15:16:22,BABA  200117P00085000
1844,20171122  14:30:29,BABA  180615C00270000
1845,20171122  16:00:00,BABA  180615P00270000
1846,20171122  14:40:49,BABA  190118C00270000
1847,20171122  18:12:04,BABA  190118P00270000
1848,20171122  16:57:39,BABA  190621C00270000
1849,20171228  19:28:45,BABA  190621P00270000
1850,20171122  15:40:03,BABA  200117C00270000
1851,20171205  17:33:46,BABA  200117P00270000
1852,20171122  15:03:53,BABA  180615C00280000
1853,20180124  16:59:44,BABA  180615P00280000
1854,20171122  14:32:27,BABA  190118C00280000
1855,20171122  16:51:03,BABA  190118P00280000
1856,20171124  15:08:50,BABA  190621C00280000
1857,20171201  14:54:27,BABA  190621P00280000
1858,20171122  14:30:28,BABA  200117C00280000
1859,20171124  14:31:54,BABA  200117P00280000
1860,20171122  14:39:01,BABA  180720C00140000
1861,20171127  15:25:14,BABA  180720C00145000
1862,20171122  14:49:44,BABA  180720C00150000
1863,20171130  15:19:56,BABA  180720C00155000
1864,20171127  14:35:34,BABA  180720C00160000
1865,20171127  14:41:55,BABA  180720C00165000
1866,20171122  19:38:00,BABA  180720C00170000
1867,20171124  14:44:18,BABA  180720C00175000
1868,20171124  14:54:28,BABA  180720C00180000
1869,20171128  15:29:11,BABA  180720C00185000
1870,20171122  14:30:54,BABA  180720C00190000
1871,20171122  14:59:36,BABA  180720C00195000
1872,20171122  14:30:54,BABA  180720C00200000
1873,20171122  19:02:53,BABA  180720C00210000
1874,20171122  14:40:03,BABA  180720C00220000
1875,20171122  14:40:03,BABA  180720C00230000
1876,20171127  14:30:50,BABA  180720C00240000
1877,20171122  19:48:54,BABA  180720C00250000
1878,20171122  15:21:27,BABA  180720C00260000
1879,20171122  14:59:46,BABA  180720P00140000
1880,20171122  17:00:14,BABA  180720P00145000
1881,20171122  15:30:10,BABA  180720P00150000
1882,20171122  14:31:58,BABA  180720P00155000
1883,20171122  17:32:34,BABA  180720P00160000
1884,20171122  15:02:42,BABA  180720P00165000
1885,20171122  15:16:30,BABA  180720P00170000
1886,20171122  14:40:47,BABA  180720P00175000
1887,20171122  14:36:36,BABA  180720P00180000
1888,20171128  14:43:41,BABA  180720P00185000
1889,20171122  14:33:29,BABA  180720P00190000
1890,20171122  16:14:38,BABA  180720P00195000
1891,20171122  14:40:07,BABA  180720P00200000
1892,20171127  14:31:09,BABA  180720P00210000
1893,20171129  16:20:48,BABA  180720P00220000
1894,20171204  14:55:47,BABA  180720P00230000
1895,20171122  20:56:41,BABA  180720P00240000
1896,20171127  15:27:01,BABA  180720P00250000
1897,20171129  14:34:52,BABA  180720P00260000
1898,20171129  17:05:18,BABA  180720C00105000
1899,20180102  16:05:33,BABA  180720C00110000
1900,20171211  19:17:58,BABA  180720C00115000
1901,20171214  14:37:12,BABA  180720C00120000
1902,20171129  16:15:06,BABA  180720C00125000
1903,20171207  18:15:25,BABA  180720C00130000
1904,20171208  14:58:31,BABA  180720C00135000
1905,20171201  17:23:31,BABA  180720C00270000
1906,20171129  15:00:39,BABA  180720C00280000
1907,20171127  14:43:41,BABA  180720P00105000
1908,20171129  16:54:53,BABA  180720P00110000
1909,20171129  18:14:36,BABA  180720P00115000
1910,20171127  18:28:01,BABA  180720P00120000
1911,20171129  14:30:57,BABA  180720P00125000
1912,20171127  15:16:18,BABA  180720P00130000
1913,20171127  19:15:42,BABA  180720P00135000
1914,20180126  16:00:08,BABA  180720P00270000
1915,20171219  19:59:42,BABA  180720P00280000
1916,20171129  15:45:24,BABA  200117C00050000
1917,20180108  15:03:45,BABA  200117C00060000
1918,20171129  20:48:43,BABA  200117C00070000
1919,20171204  18:14:26,BABA  200117C00080000
1920,20171130  18:48:48,BABA  200117P00050000
1921,20171201  16:10:44,BABA  200117P00060000
1922,20180111  20:58:19,BABA  200117P00070000
1923,20171211  19:13:03,BABA  200117P00080000
1924,20171213  16:47:39,BABA  180720C00100000
1925,20180122  15:15:58,BABA  180720C00090000
1926,20180119  18:35:57,BABA  180720C00095000
1927,20171213  19:40:21,BABA  180720P00100000
1928,20171208  15:01:14,BABA  180720P00090000
1929,20171206  19:07:48,BABA  180720P00095000
1930,20180104  19:39:12,BABA  190118C00290000
1931,20180104  14:57:01,BABA  190118C00300000
1932,20180104  19:24:35,BABA  190118C00310000
1933,20180104  19:42:37,BABA  190118C00320000
1934,20180108  16:17:06,BABA  190118C00330000
1935,20180104  19:04:19,BABA  190118C00340000
1936,20180117  20:31:36,BABA  190118C00350000
1937,20180104  20:58:25,BABA  190118C00360000
1938,20180201  15:55:22,BABA  190118P00290000
1939,20180124  15:14:45,BABA  190118P00300000
1940,20180130  15:56:31,BABA  190118P00310000
1941,20171122  16:00:00,BABA  190118P00320000
1942,20171122  16:00:00,BABA  190118P00330000
1943,20171122  16:00:00,BABA  190118P00340000
1944,20171122  16:00:00,BABA  190118P00350000
1945,20180124  14:31:14,BABA  190118P00360000
1946,20180104  15:01:18,BABA  200117C00290000
1947,20180104  14:46:51,BABA  200117C00300000
1948,20180105  19:49:04,BABA  200117C00310000
1949,20180109  14:37:50,BABA  200117C00320000
1950,20180122  15:06:23,BABA  200117C00330000
1951,20180117  15:43:44,BABA  200117C00340000
1952,20180116  18:19:51,BABA  200117C00350000
1953,20180104  16:24:31,BABA  200117C00360000
1954,20180129  19:02:06,BABA  200117P00290000
1955,20180104  19:46:34,BABA  200117P00300000
1956,20180201  14:55:49,BABA  200117P00310000
1957,20180131  14:52:30,BABA  200117P00320000
1958,20171122  16:00:00,BABA  200117P00330000
1959,20171122  16:00:00,BABA  200117P00340000
1960,20180108  15:35:10,BABA  200117P00350000
1961,20180108  16:24:57,BABA  200117P00360000
1962,20180123  17:52:00,BABA  180316C00140000
1963,20180123  20:40:02,BABA  180316C00145000
1964,20180122  18:29:00,BABA  180316C00150000
1965,20180123  17:40:32,BABA  180316C00155000
1966,20180122  15:56:47,BABA  180316C00160000
1967,20180122  15:56:47,BABA  180316C00165000
1968,20180122  15:24:42,BABA  180316C00170000
1969,20180122  14:35:57,BABA  180316C00175000
1970,20180122  14:39:42,BABA  180316C00180000
1971,20180122  14:39:00,BABA  180316C00185000
1972,20180122  14:49:25,BABA  180316C00190000
1973,20180122  14:31:11,BABA  180316C00195000
1974,20180122  14:36:13,BABA  180316C00200000
1975,20180122  15:35:14,BABA  180316C00210000
1976,20180122  19:38:02,BABA  180316C00220000
1977,20180122  16:51:35,BABA  180316C00230000
1978,20180123  14:30:31,BABA  180316C00240000
1979,20180123  15:31:14,BABA  180316C00250000
1980,20180123  15:52:20,BABA  180316C00260000
1981,20180122  19:10:23,BABA  180316P00140000
1982,20180122  16:47:05,BABA  180316P00145000
1983,20180122  15:46:32,BABA  180316P00150000
1984,20180122  15:14:28,BABA  180316P00155000
1985,20180122  14:49:42,BABA  180316P00160000
1986,20180122  14:52:42,BABA  180316P00165000
1987,20180122  14:48:03,BABA  180316P00170000
1988,20180122  14:33:14,BABA  180316P00175000
1989,20180122  14:33:14,BABA  180316P00180000
1990,20180122  15:33:47,BABA  180316P00185000
1991,20180122  15:36:49,BABA  180316P00190000
1992,20180122  15:23:12,BABA  180316P00195000
1993,20180122  15:23:12,BABA  180316P00200000
1994,20180123  15:06:31,BABA  180316P00210000
1995,20180122  20:14:35,BABA  180316P00220000
1996,20180123  16:36:21,BABA  180316P00230000
1997,20180123  14:59:11,BABA  180316P00240000
1998,20180123  19:20:06,BABA  180316P00250000
1999,20180126  15:02:54,BABA  180316P00260000
2000,20180130  14:37:09,BABA  180420C00270000
2001,20180212  17:18:02,BABA  180420P00270000
2002,20180130  14:53:53,BABA  180615C00290000
2003,20180130  16:30:44,BABA  180615P00290000
2004,20180130  15:25:41,BABA  180720C00290000
2005,20180215  17:28:57,BABA  180720P00290000
2006,20180201  14:56:03,BABA  190621C00290000
2007,20180131  15:03:11,BABA  190621C00300000
2008,20180223  14:51:04,BABA  190621P00290000
2009,20180220  14:41:02,BABA  190621P00300000
2010,20180201  15:04:18,BABA  180316C00270000
2011,20180201  15:11:42,BABA  180316C00280000
2012,20180201  15:23:47,BABA  180316C00290000
2013,20171122  16:00:00,BABA  180316C00300000
2014,20171122  16:00:00,BABA  180316P00270000
2015,20180312  13:35:20,BABA  180316P00280000
2016,20180312  13:49:30,BABA  180316P00290000
2017,20180220  15:58:39,BABA  180316P00300000
2018,20180201  14:46:09,BABA  180323C00170000
2019,20180205  14:41:08,BABA  180323C00172500
2020,20180201  14:35:20,BABA  180323C00175000
2021,20180205  14:47:37,BABA  180323C00177500
2022,20180201  14:52:11,BABA  180323C00180000
2023,20180201  16:26:20,BABA  180323C00182500
2024,20180201  19:58:29,BABA  180323C00185000
2025,20180201  15:00:12,BABA  180323C00187500
2026,20180201  14:53:07,BABA  180323C00190000
2027,20180201  14:33:39,BABA  180323C00192500
2028,20180201  14:30:07,BABA  180323C00195000
2029,20180201  14:39:24,BABA  180323C00197500
2030,20180201  14:32:17,BABA  180323C00200000
2031,20180201  15:25:29,BABA  180323C00202500
2032,20180201  15:14:14,BABA  180323C00205000
2033,20180201  20:33:17,BABA  180323C00207500
2034,20180201  15:23:29,BABA  180323C00210000
2035,20180201  19:21:59,BABA  180323C00212500
2036,20180201  20:33:34,BABA  180323C00215000
2037,20180202  15:08:53,BABA  180323C00217500
2038,20180201  14:56:01,BABA  180323C00220000
2039,20180202  14:44:13,BABA  180323C00222500
2040,20180202  17:28:45,BABA  180323C00225000
2041,20171122  16:00:00,BABA  180323C00227500
2042,20180205  15:14:39,BABA  180323C00230000
2043,20180205  20:12:27,BABA  180323C00232500
2044,20180208  14:32:55,BABA  180323C00235000
2045,20180205  15:32:06,BABA  180323C00237500
2046,20180201  17:57:19,BABA  180323C00240000
2047,20180201  14:42:44,BABA  180323P00170000
2048,20180201  14:34:58,BABA  180323P00172500
2049,20180201  14:45:07,BABA  180323P00175000
2050,20180201  14:57:12,BABA  180323P00177500
2051,20180201  14:45:07,BABA  180323P00180000
2052,20180201  14:35:20,BABA  180323P00182500
2053,20180201  14:35:20,BABA  180323P00185000
2054,20180201  15:17:25,BABA  180323P00187500
2055,20180201  14:54:09,BABA  180323P00190000
2056,20180201  14:58:57,BABA  180323P00192500
2057,20180201  15:07:39,BABA  180323P00195000
2058,20180201  16:15:16,BABA  180323P00197500
2059,20180201  14:57:40,BABA  180323P00200000
2060,20180202  14:31:54,BABA  180323P00202500
2061,20180201  14:47:15,BABA  180323P00205000
2062,20180205  15:27:13,BABA  180323P00207500
2063,20180201  15:34:29,BABA  180323P00210000
2064,20171122  16:00:00,BABA  180323P00212500
2065,20180222  18:58:57,BABA  180323P00215000
2066,20180201  15:00:12,BABA  180323P00217500
2067,20171122  16:00:00,BABA  180323P00220000
2068,20180313  13:48:15,BABA  180323P00222500
2069,20180207  19:52:16,BABA  180323P00225000
2070,20171122  16:00:00,BABA  180323P00227500
2071,20180313  13:48:48,BABA  180323P00230000
2072,20171122  16:00:00,BABA  180323P00232500
2073,20171122  16:00:00,BABA  180323P00235000
2074,20171122  16:00:00,BABA  180323P00237500
2075,20171122  16:00:00,BABA  180323P00240000
2076,20180206  19:04:40,BABA  180316C00120000
2077,20180306  14:53:48,BABA  180316C00125000
2078,20180206  15:09:01,BABA  180316C00130000
2079,20180202  17:17:10,BABA  180316C00135000
2080,20180206  17:15:55,BABA  180316P00120000
2081,20180206  18:13:43,BABA  180316P00125000
2082,20180202  14:40:29,BABA  180316P00130000
2083,20180205  15:10:43,BABA  180316P00135000
2084,20180208  17:59:58,BABA  180323C00150000
2085,20180206  16:14:01,BABA  180323C00155000
2086,20180206  14:40:47,BABA  180323C00160000
2087,20180205  20:30:01,BABA  180323C00165000
2088,20171122  16:00:00,BABA  180323C00245000
2089,20180205  20:18:58,BABA  180323C00250000
2090,20180205  16:13:49,BABA  180323P00150000
2091,20180206  15:20:06,BABA  180323P00155000
2092,20180205  16:21:07,BABA  180323P00160000
2093,20180205  15:56:40,BABA  180323P00165000
2094,20171122  16:00:00,BABA  180323P00245000
2095,20171122  16:00:00,BABA  180323P00250000
2096,20171122  16:00:00,BABA  180323C00149000
2097,20180209  15:47:45,BABA  180323C00152500
2098,20180308  16:29:40,BABA  180323C00157500
2099,20180209  15:25:04,BABA  180323C00162500
2100,20180209  17:52:02,BABA  180323C00167500
2101,20180212  14:41:00,BABA  180323P00149000
2102,20180209  20:52:24,BABA  180323P00152500
2103,20180209  14:44:55,BABA  180323P00157500
2104,20180212  15:44:34,BABA  180323P00162500
2105,20180209  15:38:29,BABA  180323P00167500
2106,20180212  15:45:28,BABA  180329C00149000
2107,20180209  17:45:53,BABA  180329C00150000
2108,20180212  15:29:13,BABA  180329C00152500
2109,20180209  17:45:53,BABA  180329C00155000
2110,20180305  15:11:03,BABA  180329C00157500
2111,20180209  20:23:12,BABA  180329C00160000
2112,20180212  15:30:34,BABA  180329C00162500
2113,20180228  15:08:13,BABA  180329C00165000
2114,20180301  20:21:52,BABA  180329C00167500
2115,20180209  15:46:59,BABA  180329C00170000
2116,20180209  15:55:38,BABA  180329C00172500
2117,20180209  16:24:48,BABA  180329C00175000
2118,20180209  15:56:21,BABA  180329C00177500
2119,20180209  15:21:39,BABA  180329C00180000
2120,20180209  17:53:34,BABA  180329C00182500
2121,20180209  14:40:03,BABA  180329C00185000
2122,20180209  14:35:38,BABA  180329C00187500
2123,20180209  16:01:02,BABA  180329C00190000
2124,20180212  16:12:22,BABA  180329C00192500
2125,20180209  15:52:04,BABA  180329C00195000
2126,20180212  14:31:00,BABA  180329C00197500
2127,20180209  14:46:53,BABA  180329C00200000
2128,20180212  14:34:33,BABA  180329C00202500
2129,20180209  15:44:23,BABA  180329C00205000
2130,20180212  15:46:24,BABA  180329C00207500
2131,20180209  20:49:47,BABA  180329C00210000
2132,20180213  19:12:39,BABA  180329C00212500
2133,20180214  16:18:36,BABA  180329C00215000
2134,20180212  19:48:41,BABA  180329C00217500
2135,20180209  17:32:18,BABA  180329P00149000
2136,20180209  14:31:29,BABA  180329P00150000
2137,20180212  19:39:09,BABA  180329P00152500
2138,20180209  16:31:21,BABA  180329P00155000
2139,20180209  16:56:56,BABA  180329P00157500
2140,20180209  16:56:02,BABA  180329P00160000
2141,20180209  14:33:13,BABA  180329P00162500
2142,20180209  16:56:19,BABA  180329P00165000
2143,20180209  15:16:22,BABA  180329P00167500
2144,20180209  15:53:31,BABA  180329P00170000
2145,20180209  14:43:32,BABA  180329P00172500
2146,20180209  16:56:37,BABA  180329P00175000
2147,20180209  15:53:31,BABA  180329P00177500
2148,20180209  14:35:55,BABA  180329P00180000
2149,20180209  16:47:41,BABA  180329P00182500
2150,20180212  18:12:34,BABA  180329P00185000
2151,20180209  15:38:35,BABA  180329P00187500
2152,20180213  18:24:54,BABA  180329P00190000
2153,20180212  17:09:50,BABA  180329P00192500
2154,20180209  15:27:55,BABA  180329P00195000
2155,20180221  17:34:57,BABA  180329P00197500
2156,20180213  18:24:54,BABA  180329P00200000
2157,20180213  18:19:59,BABA  180329P00202500
2158,20180213  15:44:22,BABA  180329P00205000
2159,20180301  14:39:18,BABA  180329P00207500
2160,20171122  16:00:00,BABA  180329P00210000
2161,20180312  14:55:55,BABA  180329P00212500
2162,20171122  16:00:00,BABA  180329P00215000
2163,20171122  16:00:00,BABA  180329P00217500
2164,20171122  16:00:00,BABA  180323C00125000
2165,20180212  14:40:14,BABA  180323C00130000
2166,20180212  14:40:14,BABA  180323C00135000
2167,20171122  16:00:00,BABA  180323C00140000
2168,20171122  16:00:00,BABA  180323C00145000
2169,20171122  16:00:00,BABA  180323C00146000
2170,20171122  16:00:00,BABA  180323C00147000
2171,20171122  16:00:00,BABA  180323C00148000
2172,20171122  16:00:00,BABA  180323P00125000
2173,20180212  15:34:53,BABA  180323P00130000
2174,20180212  19:35:17,BABA  180323P00135000
2175,20180228  15:30:07,BABA  180323P00140000
2176,20180213  14:57:38,BABA  180323P00145000
2177,20180302  16:40:26,BABA  180323P00146000
2178,20171122  16:00:00,BABA  180323P00147000
2179,20171122  16:00:00,BABA  180323P00148000
2180,20171122  16:00:00,BABA  180329C00125000
2181,20171122  16:00:00,BABA  180329C00130000
2182,20171122  16:00:00,BABA  180329C00135000
2183,20171122  16:00:00,BABA  180329C00140000
2184,20180228  15:08:13,BABA  180329C00145000
2185,20180214  14:48:35,BABA  180329C00220000
2186,20180214  15:39:45,BABA  180329C00225000
2187,20171122  16:00:00,BABA  180329P00125000
2188,20180227  15:25:48,BABA  180329P00130000
2189,20180301  17:19:55,BABA  180329P00135000
2190,20180216  19:22:06,BABA  180329P00140000
2191,20180213  18:25:02,BABA  180329P00145000
2192,20171122  16:00:00,BABA  180329P00220000
2193,20171122  16:00:00,BABA  180329P00225000
2194,20180313  13:45:45,BABA  180316C00105000
2195,20180213  16:45:04,BABA  180316C00110000
2196,20180213  16:41:39,BABA  180316C00115000
2197,20180215  14:34:17,BABA  180316P00100000
2198,20180213  18:20:34,BABA  180316P00105000
2199,20180216  19:04:26,BABA  180316P00110000
2200,20180214  16:15:22,BABA  180316P00115000
2201,20180220  17:45:43,BABA  180323C00120000
2202,20180227  20:58:08,BABA  180323P00120000
2203,20171122  16:00:00,BABA  180329C00120000
2204,20180214  15:28:46,BABA  180329P00120000
2205,20180221  16:30:28,BABA  180329C00230000
2206,20180226  19:02:55,BABA  180329C00235000
2207,20171122  16:00:00,BABA  180329P00230000
2208,20171122  16:00:00,BABA  180329P00235000
2209,20171122  16:00:00,BABA  180316C00157500
2210,20180221  20:10:08,BABA  180316C00162500
2211,20180221  16:39:47,BABA  180316C00167500
2212,20180220  14:30:59,BABA  180316C00172500
2213,20180220  14:42:25,BABA  180316C00177500
2214,20180220  14:32:36,BABA  180316C00182500
2215,20180220  14:31:54,BABA  180316C00187500
2216,20180220  14:36:52,BABA  180316C00192500
2217,20180220  14:55:02,BABA  180316C00197500
2218,20180220  14:31:31,BABA  180316C00202500
2219,20180220  14:31:31,BABA  180316C00205000
2220,20180220  15:18:28,BABA  180316C00207500
2221,20180220  16:50:46,BABA  180316C00212500
2222,20180220  16:32:00,BABA  180316C00215000
2223,20180221  14:41:00,BABA  180316C00217500
2224,20180220  18:20:45,BABA  180316C00225000
2225,20180221  14:53:26,BABA  180316C00235000
2226,20180220  15:12:45,BABA  180316P00157500
2227,20180220  14:52:48,BABA  180316P00162500
2228,20180220  14:53:22,BABA  180316P00167500
2229,20180220  14:39:44,BABA  180316P00172500
2230,20180220  14:40:12,BABA  180316P00177500
2231,20180220  14:34:12,BABA  180316P00182500
2232,20180220  14:32:34,BABA  180316P00187500
2233,20180220  15:17:07,BABA  180316P00192500
2234,20180220  19:51:44,BABA  180316P00197500
2235,20180221  16:27:30,BABA  180316P00202500
2236,20180223  16:16:29,BABA  180316P00205000
2237,20180220  17:31:55,BABA  180316P00207500
2238,20180301  19:44:03,BABA  180316P00212500
2239,20171122  16:00:00,BABA  180316P00215000
2240,20180221  14:59:22,BABA  180316P00217500
2241,20180312  15:25:09,BABA  180316P00225000
2242,20180312  14:57:51,BABA  180316P00235000
2243,20180220  18:36:47,BABA  181019C00145000
2244,20180305  20:14:56,BABA  181019C00150000
2245,20180223  16:09:02,BABA  181019C00155000
2246,20180223  15:46:36,BABA  181019C00160000
2247,20180227  19:30:39,BABA  181019C00165000
2248,20180220  18:34:05,BABA  181019C00170000
2249,20180221  15:30:22,BABA  181019C00175000
2250,20180221  14:30:53,BABA  181019C00180000
2251,20180220  16:42:20,BABA  181019C00185000
2252,20180220  16:42:20,BABA  181019C00190000
2253,20180221  16:53:48,BABA  181019C00195000
2254,20180220  17:46:28,BABA  181019C00200000
2255,20180220  15:14:38,BABA  181019C00210000
2256,20180220  16:41:27,BABA  181019C00220000
2257,20180221  15:52:12,BABA  181019C00230000
2258,20180221  18:30:24,BABA  181019C00240000
2259,20180220  18:20:59,BABA  181019C00250000
2260,20180220  18:48:33,BABA  181019C00260000
2261,20180223  15:56:07,BABA  181019C00270000
2262,20180220  14:42:17,BABA  181019P00145000
2263,20180220  16:49:31,BABA  181019P00150000
2264,20180227  14:40:05,BABA  181019P00155000
2265,20180220  17:03:08,BABA  181019P00160000
2266,20180226  15:24:04,BABA  181019P00165000
2267,20180220  18:07:47,BABA  181019P00170000
2268,20180220  15:27:37,BABA  181019P00175000
2269,20180220  15:47:08,BABA  181019P00180000
2270,20180220  15:48:28,BABA  181019P00185000
2271,20180220  15:58:39,BABA  181019P00190000
2272,20180221  15:27:03,BABA  181019P00195000
2273,20180220  17:29:33,BABA  181019P00200000
2274,20180223  16:17:36,BABA  181019P00210000
2275,20180301  15:13:13,BABA  181019P00220000
2276,20171122  16:00:00,BABA  181019P00230000
2277,20180301  17:40:07,BABA  181019P00240000
2278,20180221  19:12:12,BABA  181019P00250000
2279,20171122  16:00:00,BABA  181019P00260000
2280,20171122  16:00:00,BABA  181019P00270000
2281,20180223  14:34:54,BABA  180518C00145000
2282,20180221  14:40:34,BABA  180518C00150000
2283,20180301  17:21:04,BABA  180518C00155000
2284,20180221  20:10:08,BABA  180518C00160000
2285,20180221  15:35:03,BABA  180518C00165000
2286,20180222  14:43:45,BABA  180518C00170000
2287,20180221  15:04:13,BABA  180518C00175000
2288,20180221  14:34:38,BABA  180518C00180000
2289,20180221  14:40:08,BABA  180518C00185000
2290,20180221  14:37:55,BABA  180518C00190000
2291,20180221  14:38:11,BABA  180518C00195000
2292,20180221  15:09:26,BABA  180518C00200000
2293,20180221  14:45:19,BABA  180518C00210000
2294,20180221  15:37:48,BABA  180518C00220000
2295,20180221  18:25:57,BABA  180518C00230000
2296,20180222  15:50:36,BABA  180518C00240000
2297,20180221  19:39:27,BABA  180518P00145000
2298,20180221  14:47:44,BABA  180518P00150000
2299,20180222  17:02:03,BABA  180518P00155000
2300,20180222  15:29:06,BABA  180518P00160000
2301,20180221  14:35:31,BABA  180518P00165000
2302,20180221  15:44:13,BABA  180518P00170000
2303,20180221  16:55:45,BABA  180518P00175000
2304,20180221  16:31:11,BABA  180518P00180000
2305,20180221  14:37:19,BABA  180518P00185000
2306,20180221  15:53:06,BABA  180518P00190000
2307,20180221  20:07:48,BABA  180518P00195000
