,conId,symbol,secType,lastTradeDateOrContractMonth,strike,right,multiplier,exchange,primaryExchange,currency,localSymbol,tradingClass,includeExpired,secIdType,secId,comboLegsDescrip,comboLegs,underComp
640,305214802,AAPL,OPT,2018/3/23,165,P,100,SMART,,USD,AAPL  180323P00165000,AAPL,FALSE,,,,,
641,305214807,AAPL,OPT,2018/3/23,167.5,P,100,SMART,,USD,AAPL  180323P00167500,AAPL,FALSE,,,,,
642,305214808,AAPL,OPT,2018/3/23,170,P,100,SMART,,USD,AAPL  180323P00170000,AAPL,FALSE,,,,,
643,305214813,AAPL,OPT,2018/3/23,172.5,P,100,SMART,,USD,AAPL  180323P00172500,AAPL,FALSE,,,,,
644,305214817,AAPL,OPT,2018/3/23,175,P,100,SMART,,USD,AAPL  180323P00175000,AAPL,FALSE,,,,,
645,305214820,AAPL,OPT,2018/3/23,177.5,P,100,SMART,,USD,AAPL  180323P00177500,AAPL,FALSE,,,,,
646,305214827,AAPL,OPT,2018/3/23,180,P,100,SMART,,USD,AAPL  180323P00180000,AAPL,FALSE,,,,,
647,305214830,AAPL,OPT,2018/3/23,182.5,P,100,SMART,,USD,AAPL  180323P00182500,AAPL,FALSE,,,,,
648,305214832,AAPL,OPT,2018/3/23,185,P,100,SMART,,USD,AAPL  180323P00185000,AAPL,FALSE,,,,,
649,305214837,AAPL,OPT,2018/3/23,187.5,P,100,SMART,,USD,AAPL  180323P00187500,AAPL,FALSE,,,,,
650,305214842,AAPL,OPT,2018/3/23,190,P,100,SMART,,USD,AAPL  180323P00190000,AAPL,FALSE,,,,,
666,305644931,AAPL,OPT,2018/5/18,120,C,100,SMART,,USD,AAPL  180518C00120000,AAPL,FALSE,,,,,
667,305644934,AAPL,OPT,2018/5/18,125,C,100,SMART,,USD,AAPL  180518C00125000,AAPL,FALSE,,,,,
668,305644937,AAPL,OPT,2018/5/18,130,C,100,SMART,,USD,AAPL  180518C00130000,AAPL,FALSE,,,,,
669,305644940,AAPL,OPT,2018/5/18,135,C,100,SMART,,USD,AAPL  180518C00135000,AAPL,FALSE,,,,,
670,305644946,AAPL,OPT,2018/5/18,140,C,100,SMART,,USD,AAPL  180518C00140000,AAPL,FALSE,,,,,
671,305644951,AAPL,OPT,2018/5/18,145,C,100,SMART,,USD,AAPL  180518C00145000,AAPL,FALSE,,,,,
672,305644952,AAPL,OPT,2018/5/18,150,C,100,SMART,,USD,AAPL  180518C00150000,AAPL,FALSE,,,,,
673,305644957,AAPL,OPT,2018/5/18,155,C,100,SMART,,USD,AAPL  180518C00155000,AAPL,FALSE,,,,,
674,305644961,AAPL,OPT,2018/5/18,160,C,100,SMART,,USD,AAPL  180518C00160000,AAPL,FALSE,,,,,
675,305644964,AAPL,OPT,2018/5/18,165,C,100,SMART,,USD,AAPL  180518C00165000,AAPL,FALSE,,,,,
676,305644971,AAPL,OPT,2018/5/18,170,C,100,SMART,,USD,AAPL  180518C00170000,AAPL,FALSE,,,,,
677,305644974,AAPL,OPT,2018/5/18,175,C,100,SMART,,USD,AAPL  180518C00175000,AAPL,FALSE,,,,,
678,305644976,AAPL,OPT,2018/5/18,180,C,100,SMART,,USD,AAPL  180518C00180000,AAPL,FALSE,,,,,
679,305644981,AAPL,OPT,2018/5/18,185,C,100,SMART,,USD,AAPL  180518C00185000,AAPL,FALSE,,,,,
680,305644986,AAPL,OPT,2018/5/18,190,C,100,SMART,,USD,AAPL  180518C00190000,AAPL,FALSE,,,,,
681,305644991,AAPL,OPT,2018/5/18,195,C,100,SMART,,USD,AAPL  180518C00195000,AAPL,FALSE,,,,,
682,305644994,AAPL,OPT,2018/5/18,200,C,100,SMART,,USD,AAPL  180518C00200000,AAPL,FALSE,,,,,
683,305644999,AAPL,OPT,2018/5/18,120,P,100,SMART,,USD,AAPL  180518P00120000,AAPL,FALSE,,,,,
684,305645000,AAPL,OPT,2018/5/18,125,P,100,SMART,,USD,AAPL  180518P00125000,AAPL,FALSE,,,,,
685,305645005,AAPL,OPT,2018/5/18,130,P,100,SMART,,USD,AAPL  180518P00130000,AAPL,FALSE,,,,,
686,305645011,AAPL,OPT,2018/5/18,135,P,100,SMART,,USD,AAPL  180518P00135000,AAPL,FALSE,,,,,
687,305645014,AAPL,OPT,2018/5/18,140,P,100,SMART,,USD,AAPL  180518P00140000,AAPL,FALSE,,,,,
688,305645017,AAPL,OPT,2018/5/18,145,P,100,SMART,,USD,AAPL  180518P00145000,AAPL,FALSE,,,,,
689,305645020,AAPL,OPT,2018/5/18,150,P,100,SMART,,USD,AAPL  180518P00150000,AAPL,FALSE,,,,,
690,305645024,AAPL,OPT,2018/5/18,155,P,100,SMART,,USD,AAPL  180518P00155000,AAPL,FALSE,,,,,
691,305645029,AAPL,OPT,2018/5/18,160,P,100,SMART,,USD,AAPL  180518P00160000,AAPL,FALSE,,,,,
692,305645034,AAPL,OPT,2018/5/18,165,P,100,SMART,,USD,AAPL  180518P00165000,AAPL,FALSE,,,,,
693,305645039,AAPL,OPT,2018/5/18,170,P,100,SMART,,USD,AAPL  180518P00170000,AAPL,FALSE,,,,,
694,305645041,AAPL,OPT,2018/5/18,175,P,100,SMART,,USD,AAPL  180518P00175000,AAPL,FALSE,,,,,
695,305645044,AAPL,OPT,2018/5/18,180,P,100,SMART,,USD,AAPL  180518P00180000,AAPL,FALSE,,,,,
696,305645051,AAPL,OPT,2018/5/18,185,P,100,SMART,,USD,AAPL  180518P00185000,AAPL,FALSE,,,,,
697,305645054,AAPL,OPT,2018/5/18,190,P,100,SMART,,USD,AAPL  180518P00190000,AAPL,FALSE,,,,,
698,305645058,AAPL,OPT,2018/5/18,195,P,100,SMART,,USD,AAPL  180518P00195000,AAPL,FALSE,,,,,
699,305645063,AAPL,OPT,2018/5/18,200,P,100,SMART,,USD,AAPL  180518P00200000,AAPL,FALSE,,,,,
651,305214847,AAPL,OPT,2018/3/23,192.5,P,100,SMART,,USD,AAPL  180323P00192500,AAPL,FALSE,,,,,
652,305214848,AAPL,OPT,2018/3/23,195,P,100,SMART,,USD,AAPL  180323P00195000,AAPL,FALSE,,,,,
653,305214853,AAPL,OPT,2018/3/23,197.5,P,100,SMART,,USD,AAPL  180323P00197500,AAPL,FALSE,,,,,
654,305214858,AAPL,OPT,2018/3/23,200,P,100,SMART,,USD,AAPL  180323P00200000,AAPL,FALSE,,,,,
655,305214863,AAPL,OPT,2018/3/23,202.5,P,100,SMART,,USD,AAPL  180323P00202500,AAPL,FALSE,,,,,
657,305508897,AAPL,OPT,2018/3/23,130,C,100,SMART,,USD,AAPL  180323C00130000,AAPL,FALSE,,,,,
658,305508907,AAPL,OPT,2018/3/23,135,C,100,SMART,,USD,AAPL  180323C00135000,AAPL,FALSE,,,,,
659,305508910,AAPL,OPT,2018/3/23,140,C,100,SMART,,USD,AAPL  180323C00140000,AAPL,FALSE,,,,,
660,305508912,AAPL,OPT,2018/3/23,205,C,100,SMART,,USD,AAPL  180323C00205000,AAPL,FALSE,,,,,
661,305508917,AAPL,OPT,2018/3/23,210,C,100,SMART,,USD,AAPL  180323C00210000,AAPL,FALSE,,,,,
662,305508927,AAPL,OPT,2018/3/23,130,P,100,SMART,,USD,AAPL  180323P00130000,AAPL,FALSE,,,,,
663,305508930,AAPL,OPT,2018/3/23,135,P,100,SMART,,USD,AAPL  180323P00135000,AAPL,FALSE,,,,,
664,305508936,AAPL,OPT,2018/3/23,140,P,100,SMART,,USD,AAPL  180323P00140000,AAPL,FALSE,,,,,
665,305508941,AAPL,OPT,2018/3/23,205,P,100,SMART,,USD,AAPL  180323P00205000,AAPL,FALSE,,,,,
703,306174192,AAPL,OPT,2018/3/23,141,P,100,SMART,,USD,AAPL  180323P00141000,AAPL,FALSE,,,,,
764,306631079,AAPL,OPT,2018/3/23,115,C,100,SMART,,USD,AAPL  180323C00115000,AAPL,FALSE,,,,,
765,306631080,AAPL,OPT,2018/3/23,120,C,100,SMART,,USD,AAPL  180323C00120000,AAPL,FALSE,,,,,
766,306631085,AAPL,OPT,2018/3/23,125,C,100,SMART,,USD,AAPL  180323C00125000,AAPL,FALSE,,,,,
767,306631091,AAPL,OPT,2018/3/23,138,C,100,SMART,,USD,AAPL  180323C00138000,AAPL,FALSE,,,,,
768,306631094,AAPL,OPT,2018/3/23,139,C,100,SMART,,USD,AAPL  180323C00139000,AAPL,FALSE,,,,,
769,306631097,AAPL,OPT,2018/3/23,115,P,100,SMART,,USD,AAPL  180323P00115000,AAPL,FALSE,,,,,
770,306631100,AAPL,OPT,2018/3/23,120,P,100,SMART,,USD,AAPL  180323P00120000,AAPL,FALSE,,,,,
771,306631105,AAPL,OPT,2018/3/23,125,P,100,SMART,,USD,AAPL  180323P00125000,AAPL,FALSE,,,,,
772,306631108,AAPL,OPT,2018/3/23,138,P,100,SMART,,USD,AAPL  180323P00138000,AAPL,FALSE,,,,,
773,306631115,AAPL,OPT,2018/3/23,139,P,100,SMART,,USD,AAPL  180323P00139000,AAPL,FALSE,,,,,
988,308254439,AAPL,OPT,2018/3/23,207.5,C,100,SMART,,USD,AAPL  180323C00207500,AAPL,FALSE,,,,,
989,308254445,AAPL,OPT,2018/3/23,207.5,P,100,SMART,,USD,AAPL  180323P00207500,AAPL,FALSE,,,,,
1112,309076012,AAPL,OPT,2018/3/23,212.5,C,100,SMART,,USD,AAPL  180323C00212500,AAPL,FALSE,,,,,
1113,309076023,AAPL,OPT,2018/3/23,212.5,P,100,SMART,,USD,AAPL  180323P00212500,AAPL,FALSE,,,,,
1114,309076024,AAPL,OPT,2018/3/23,215,P,100,SMART,,USD,AAPL  180323P00215000,AAPL,FALSE,,,,,
1470,305214636,AAPL,OPT,2018/3/23,144,C,100,SMART,,USD,AAPL  180323C00144000,AAPL,FALSE,,,,,
1471,305214642,AAPL,OPT,2018/3/23,145,C,100,SMART,,USD,AAPL  180323C00145000,AAPL,FALSE,,,,,
1472,305214648,AAPL,OPT,2018/3/23,147,C,100,SMART,,USD,AAPL  180323C00147000,AAPL,FALSE,,,,,
1473,305214653,AAPL,OPT,2018/3/23,148,C,100,SMART,,USD,AAPL  180323C00148000,AAPL,FALSE,,,,,
1474,305214656,AAPL,OPT,2018/3/23,149,C,100,SMART,,USD,AAPL  180323C00149000,AAPL,FALSE,,,,,
1475,305214676,AAPL,OPT,2018/3/23,160,C,100,SMART,,USD,AAPL  180323C00160000,AAPL,FALSE,,,,,
1476,305214686,AAPL,OPT,2018/3/23,165,C,100,SMART,,USD,AAPL  180323C00165000,AAPL,FALSE,,,,,
1477,305214690,AAPL,OPT,2018/3/23,167.5,C,100,SMART,,USD,AAPL  180323C00167500,AAPL,FALSE,,,,,
1478,305214696,AAPL,OPT,2018/3/23,172.5,C,100,SMART,,USD,AAPL  180323C00172500,AAPL,FALSE,,,,,
1479,305214701,AAPL,OPT,2018/3/23,175,C,100,SMART,,USD,AAPL  180323C00175000,AAPL,FALSE,,,,,
1480,305214707,AAPL,OPT,2018/3/23,177.5,C,100,SMART,,USD,AAPL  180323C00177500,AAPL,FALSE,,,,,
1481,305214710,AAPL,OPT,2018/3/23,180,C,100,SMART,,USD,AAPL  180323C00180000,AAPL,FALSE,,,,,
1482,305214716,AAPL,OPT,2018/3/23,185,C,100,SMART,,USD,AAPL  180323C00185000,AAPL,FALSE,,,,,
1483,305214722,AAPL,OPT,2018/3/23,187.5,C,100,SMART,,USD,AAPL  180323C00187500,AAPL,FALSE,,,,,
1485,305508947,AAPL,OPT,2018/3/23,210,P,100,SMART,,USD,AAPL  180323P00210000,AAPL,FALSE,,,,,
1487,306174187,AAPL,OPT,2018/3/23,141,C,100,SMART,,USD,AAPL  180323C00141000,AAPL,FALSE,,,,,
1488,306174190,AAPL,OPT,2018/3/23,142,C,100,SMART,,USD,AAPL  180323C00142000,AAPL,FALSE,,,,,
1489,306174197,AAPL,OPT,2018/3/23,142,P,100,SMART,,USD,AAPL  180323P00142000,AAPL,FALSE,,,,,
1600,309076018,AAPL,OPT,2018/3/23,215,C,100,SMART,,USD,AAPL  180323C00215000,AAPL,FALSE,,,,,
704,306174202,AAPL,OPT,2018/3/29,140,C,100,SMART,,USD,AAPL  180329C00140000,AAPL,FALSE,,,,,
705,306174207,AAPL,OPT,2018/3/29,141,C,100,SMART,,USD,AAPL  180329C00141000,AAPL,FALSE,,,,,
706,306174209,AAPL,OPT,2018/3/29,142,C,100,SMART,,USD,AAPL  180329C00142000,AAPL,FALSE,,,,,
707,306174212,AAPL,OPT,2018/3/29,143,C,100,SMART,,USD,AAPL  180329C00143000,AAPL,FALSE,,,,,
708,306174222,AAPL,OPT,2018/3/29,145,C,100,SMART,,USD,AAPL  180329C00145000,AAPL,FALSE,,,,,
709,306174224,AAPL,OPT,2018/3/29,146,C,100,SMART,,USD,AAPL  180329C00146000,AAPL,FALSE,,,,,
710,306174229,AAPL,OPT,2018/3/29,147,C,100,SMART,,USD,AAPL  180329C00147000,AAPL,FALSE,,,,,
711,306174234,AAPL,OPT,2018/3/29,148,C,100,SMART,,USD,AAPL  180329C00148000,AAPL,FALSE,,,,,
712,306174239,AAPL,OPT,2018/3/29,149,C,100,SMART,,USD,AAPL  180329C00149000,AAPL,FALSE,,,,,
713,306174263,AAPL,OPT,2018/3/29,162.5,C,100,SMART,,USD,AAPL  180329C00162500,AAPL,FALSE,,,,,
714,306174264,AAPL,OPT,2018/3/29,165,C,100,SMART,,USD,AAPL  180329C00165000,AAPL,FALSE,,,,,
715,306174269,AAPL,OPT,2018/3/29,167.5,C,100,SMART,,USD,AAPL  180329C00167500,AAPL,FALSE,,,,,
716,306174272,AAPL,OPT,2018/3/29,170,C,100,SMART,,USD,AAPL  180329C00170000,AAPL,FALSE,,,,,
717,306174277,AAPL,OPT,2018/3/29,172.5,C,100,SMART,,USD,AAPL  180329C00172500,AAPL,FALSE,,,,,
718,306174282,AAPL,OPT,2018/3/29,175,C,100,SMART,,USD,AAPL  180329C00175000,AAPL,FALSE,,,,,
719,306174287,AAPL,OPT,2018/3/29,177.5,C,100,SMART,,USD,AAPL  180329C00177500,AAPL,FALSE,,,,,
720,306174289,AAPL,OPT,2018/3/29,180,C,100,SMART,,USD,AAPL  180329C00180000,AAPL,FALSE,,,,,
721,306174292,AAPL,OPT,2018/3/29,182.5,C,100,SMART,,USD,AAPL  180329C00182500,AAPL,FALSE,,,,,
722,306174299,AAPL,OPT,2018/3/29,185,C,100,SMART,,USD,AAPL  180329C00185000,AAPL,FALSE,,,,,
723,306174302,AAPL,OPT,2018/3/29,187.5,C,100,SMART,,USD,AAPL  180329C00187500,AAPL,FALSE,,,,,
724,306174306,AAPL,OPT,2018/3/29,190,C,100,SMART,,USD,AAPL  180329C00190000,AAPL,FALSE,,,,,
725,306174311,AAPL,OPT,2018/3/29,192.5,C,100,SMART,,USD,AAPL  180329C00192500,AAPL,FALSE,,,,,
726,306174312,AAPL,OPT,2018/3/29,195,C,100,SMART,,USD,AAPL  180329C00195000,AAPL,FALSE,,,,,
727,306174317,AAPL,OPT,2018/3/29,140,P,100,SMART,,USD,AAPL  180329P00140000,AAPL,FALSE,,,,,
728,306174323,AAPL,OPT,2018/3/29,141,P,100,SMART,,USD,AAPL  180329P00141000,AAPL,FALSE,,,,,
729,306174326,AAPL,OPT,2018/3/29,142,P,100,SMART,,USD,AAPL  180329P00142000,AAPL,FALSE,,,,,
730,306174329,AAPL,OPT,2018/3/29,143,P,100,SMART,,USD,AAPL  180329P00143000,AAPL,FALSE,,,,,
731,306174332,AAPL,OPT,2018/3/29,144,P,100,SMART,,USD,AAPL  180329P00144000,AAPL,FALSE,,,,,
732,306174339,AAPL,OPT,2018/3/29,145,P,100,SMART,,USD,AAPL  180329P00145000,AAPL,FALSE,,,,,
733,306174342,AAPL,OPT,2018/3/29,146,P,100,SMART,,USD,AAPL  180329P00146000,AAPL,FALSE,,,,,
734,306174345,AAPL,OPT,2018/3/29,147,P,100,SMART,,USD,AAPL  180329P00147000,AAPL,FALSE,,,,,
735,306174348,AAPL,OPT,2018/3/29,148,P,100,SMART,,USD,AAPL  180329P00148000,AAPL,FALSE,,,,,
736,306174354,AAPL,OPT,2018/3/29,149,P,100,SMART,,USD,AAPL  180329P00149000,AAPL,FALSE,,,,,
737,306174359,AAPL,OPT,2018/3/29,150,P,100,SMART,,USD,AAPL  180329P00150000,AAPL,FALSE,,,,,
738,306174360,AAPL,OPT,2018/3/29,152.5,P,100,SMART,,USD,AAPL  180329P00152500,AAPL,FALSE,,,,,
784,306631159,AAPL,OPT,2018/5/18,110,C,100,SMART,,USD,AAPL  180518C00110000,AAPL,FALSE,,,,,
785,306631160,AAPL,OPT,2018/5/18,115,C,100,SMART,,USD,AAPL  180518C00115000,AAPL,FALSE,,,,,
786,306631169,AAPL,OPT,2018/5/18,110,P,100,SMART,,USD,AAPL  180518P00110000,AAPL,FALSE,,,,,
787,306631172,AAPL,OPT,2018/5/18,115,P,100,SMART,,USD,AAPL  180518P00115000,AAPL,FALSE,,,,,
788,307067078,AAPL,OPT,2018/8/17,100,C,100,SMART,,USD,AAPL  180817C00100000,AAPL,FALSE,,,,,
789,307067095,AAPL,OPT,2018/8/17,120,C,100,SMART,,USD,AAPL  180817C00120000,AAPL,FALSE,,,,,
790,307067096,AAPL,OPT,2018/8/17,125,C,100,SMART,,USD,AAPL  180817C00125000,AAPL,FALSE,,,,,
791,307067105,AAPL,OPT,2018/8/17,135,C,100,SMART,,USD,AAPL  180817C00135000,AAPL,FALSE,,,,,
792,307067115,AAPL,OPT,2018/8/17,145,C,100,SMART,,USD,AAPL  180817C00145000,AAPL,FALSE,,,,,
793,307067118,AAPL,OPT,2018/8/17,150,C,100,SMART,,USD,AAPL  180817C00150000,AAPL,FALSE,,,,,
794,307067120,AAPL,OPT,2018/8/17,155,C,100,SMART,,USD,AAPL  180817C00155000,AAPL,FALSE,,,,,
795,307067125,AAPL,OPT,2018/8/17,160,C,100,SMART,,USD,AAPL  180817C00160000,AAPL,FALSE,,,,,
796,307067130,AAPL,OPT,2018/8/17,165,C,100,SMART,,USD,AAPL  180817C00165000,AAPL,FALSE,,,,,
797,307067137,AAPL,OPT,2018/8/17,175,C,100,SMART,,USD,AAPL  180817C00175000,AAPL,FALSE,,,,,
798,307067140,AAPL,OPT,2018/8/17,180,C,100,SMART,,USD,AAPL  180817C00180000,AAPL,FALSE,,,,,
799,307067147,AAPL,OPT,2018/8/17,185,C,100,SMART,,USD,AAPL  180817C00185000,AAPL,FALSE,,,,,
800,307067150,AAPL,OPT,2018/8/17,190,C,100,SMART,,USD,AAPL  180817C00190000,AAPL,FALSE,,,,,
801,307067152,AAPL,OPT,2018/8/17,195,C,100,SMART,,USD,AAPL  180817C00195000,AAPL,FALSE,,,,,
802,307067157,AAPL,OPT,2018/8/17,200,C,100,SMART,,USD,AAPL  180817C00200000,AAPL,FALSE,,,,,
803,307067162,AAPL,OPT,2018/8/17,100,P,100,SMART,,USD,AAPL  180817P00100000,AAPL,FALSE,,,,,
804,307067167,AAPL,OPT,2018/8/17,105,P,100,SMART,,USD,AAPL  180817P00105000,AAPL,FALSE,,,,,
805,307067171,AAPL,OPT,2018/8/17,110,P,100,SMART,,USD,AAPL  180817P00110000,AAPL,FALSE,,,,,
806,307067174,AAPL,OPT,2018/8/17,115,P,100,SMART,,USD,AAPL  180817P00115000,AAPL,FALSE,,,,,
807,307067177,AAPL,OPT,2018/8/17,120,P,100,SMART,,USD,AAPL  180817P00120000,AAPL,FALSE,,,,,
808,307067180,AAPL,OPT,2018/8/17,125,P,100,SMART,,USD,AAPL  180817P00125000,AAPL,FALSE,,,,,
809,307067186,AAPL,OPT,2018/8/17,130,P,100,SMART,,USD,AAPL  180817P00130000,AAPL,FALSE,,,,,
810,307067191,AAPL,OPT,2018/8/17,135,P,100,SMART,,USD,AAPL  180817P00135000,AAPL,FALSE,,,,,
811,307067192,AAPL,OPT,2018/8/17,140,P,100,SMART,,USD,AAPL  180817P00140000,AAPL,FALSE,,,,,
812,307067197,AAPL,OPT,2018/8/17,145,P,100,SMART,,USD,AAPL  180817P00145000,AAPL,FALSE,,,,,
813,307067200,AAPL,OPT,2018/8/17,150,P,100,SMART,,USD,AAPL  180817P00150000,AAPL,FALSE,,,,,
814,307067210,AAPL,OPT,2018/8/17,160,P,100,SMART,,USD,AAPL  180817P00160000,AAPL,FALSE,,,,,
815,307067215,AAPL,OPT,2018/8/17,165,P,100,SMART,,USD,AAPL  180817P00165000,AAPL,FALSE,,,,,
816,307067217,AAPL,OPT,2018/8/17,170,P,100,SMART,,USD,AAPL  180817P00170000,AAPL,FALSE,,,,,
817,307067220,AAPL,OPT,2018/8/17,175,P,100,SMART,,USD,AAPL  180817P00175000,AAPL,FALSE,,,,,
818,307067227,AAPL,OPT,2018/8/17,180,P,100,SMART,,USD,AAPL  180817P00180000,AAPL,FALSE,,,,,
819,307067230,AAPL,OPT,2018/8/17,185,P,100,SMART,,USD,AAPL  180817P00185000,AAPL,FALSE,,,,,
820,307067239,AAPL,OPT,2018/8/17,190,P,100,SMART,,USD,AAPL  180817P00190000,AAPL,FALSE,,,,,
821,307067240,AAPL,OPT,2018/8/17,195,P,100,SMART,,USD,AAPL  180817P00195000,AAPL,FALSE,,,,,
822,307067251,AAPL,OPT,2018/8/17,200,P,100,SMART,,USD,AAPL  180817P00200000,AAPL,FALSE,,,,,
823,307067257,AAPL,OPT,2018/11/16,100,C,100,SMART,,USD,AAPL  181116C00100000,AAPL,FALSE,,,,,
824,307067287,AAPL,OPT,2018/11/16,105,C,100,SMART,,USD,AAPL  181116C00105000,AAPL,FALSE,,,,,
825,307067293,AAPL,OPT,2018/11/16,110,C,100,SMART,,USD,AAPL  181116C00110000,AAPL,FALSE,,,,,
826,307067317,AAPL,OPT,2018/11/16,115,C,100,SMART,,USD,AAPL  181116C00115000,AAPL,FALSE,,,,,
827,307067322,AAPL,OPT,2018/11/16,120,C,100,SMART,,USD,AAPL  181116C00120000,AAPL,FALSE,,,,,
828,307067330,AAPL,OPT,2018/11/16,125,C,100,SMART,,USD,AAPL  181116C00125000,AAPL,FALSE,,,,,
829,307067335,AAPL,OPT,2018/11/16,130,C,100,SMART,,USD,AAPL  181116C00130000,AAPL,FALSE,,,,,
830,307067341,AAPL,OPT,2018/11/16,135,C,100,SMART,,USD,AAPL  181116C00135000,AAPL,FALSE,,,,,
831,307067350,AAPL,OPT,2018/11/16,140,C,100,SMART,,USD,AAPL  181116C00140000,AAPL,FALSE,,,,,
832,307067360,AAPL,OPT,2018/11/16,145,C,100,SMART,,USD,AAPL  181116C00145000,AAPL,FALSE,,,,,
833,307067380,AAPL,OPT,2018/11/16,150,C,100,SMART,,USD,AAPL  181116C00150000,AAPL,FALSE,,,,,
834,307067429,AAPL,OPT,2018/11/16,165,C,100,SMART,,USD,AAPL  181116C00165000,AAPL,FALSE,,,,,
835,307067459,AAPL,OPT,2018/11/16,175,C,100,SMART,,USD,AAPL  181116C00175000,AAPL,FALSE,,,,,
836,307067468,AAPL,OPT,2018/11/16,185,C,100,SMART,,USD,AAPL  181116C00185000,AAPL,FALSE,,,,,
837,307067479,AAPL,OPT,2018/11/16,190,C,100,SMART,,USD,AAPL  181116C00190000,AAPL,FALSE,,,,,
838,307067480,AAPL,OPT,2018/11/16,195,C,100,SMART,,USD,AAPL  181116C00195000,AAPL,FALSE,,,,,
839,307067485,AAPL,OPT,2018/11/16,200,C,100,SMART,,USD,AAPL  181116C00200000,AAPL,FALSE,,,,,
840,307067502,AAPL,OPT,2018/11/16,105,P,100,SMART,,USD,AAPL  181116P00105000,AAPL,FALSE,,,,,
841,307067509,AAPL,OPT,2018/11/16,110,P,100,SMART,,USD,AAPL  181116P00110000,AAPL,FALSE,,,,,
842,307067525,AAPL,OPT,2018/11/16,120,P,100,SMART,,USD,AAPL  181116P00120000,AAPL,FALSE,,,,,
843,307067547,AAPL,OPT,2018/11/16,130,P,100,SMART,,USD,AAPL  181116P00130000,AAPL,FALSE,,,,,
844,307067560,AAPL,OPT,2018/11/16,135,P,100,SMART,,USD,AAPL  181116P00135000,AAPL,FALSE,,,,,
845,307067574,AAPL,OPT,2018/11/16,140,P,100,SMART,,USD,AAPL  181116P00140000,AAPL,FALSE,,,,,
846,307067580,AAPL,OPT,2018/11/16,145,P,100,SMART,,USD,AAPL  181116P00145000,AAPL,FALSE,,,,,
847,307067634,AAPL,OPT,2018/11/16,170,P,100,SMART,,USD,AAPL  181116P00170000,AAPL,FALSE,,,,,
848,307067639,AAPL,OPT,2018/11/16,175,P,100,SMART,,USD,AAPL  181116P00175000,AAPL,FALSE,,,,,
849,307067651,AAPL,OPT,2018/11/16,190,P,100,SMART,,USD,AAPL  181116P00190000,AAPL,FALSE,,,,,
850,307067657,AAPL,OPT,2018/11/16,195,P,100,SMART,,USD,AAPL  181116P00195000,AAPL,FALSE,,,,,
851,307067660,AAPL,OPT,2018/11/16,200,P,100,SMART,,USD,AAPL  181116P00200000,AAPL,FALSE,,,,,
739,306174365,AAPL,OPT,2018/3/29,155,P,100,SMART,,USD,AAPL  180329P00155000,AAPL,FALSE,,,,,
853,307174931,AAPL,OPT,2018/5/18,210,P,100,SMART,,USD,AAPL  180518P00210000,AAPL,FALSE,,,,,
854,307174934,AAPL,OPT,2018/8/17,210,C,100,SMART,,USD,AAPL  180817C00210000,AAPL,FALSE,,,,,
855,307174937,AAPL,OPT,2018/8/17,220,C,100,SMART,,USD,AAPL  180817C00220000,AAPL,FALSE,,,,,
856,307174944,AAPL,OPT,2018/8/17,240,C,100,SMART,,USD,AAPL  180817C00240000,AAPL,FALSE,,,,,
857,307174949,AAPL,OPT,2018/8/17,210,P,100,SMART,,USD,AAPL  180817P00210000,AAPL,FALSE,,,,,
858,307174954,AAPL,OPT,2018/8/17,220,P,100,SMART,,USD,AAPL  180817P00220000,AAPL,FALSE,,,,,
859,307174961,AAPL,OPT,2018/8/17,240,P,100,SMART,,USD,AAPL  180817P00240000,AAPL,FALSE,,,,,
860,307174964,AAPL,OPT,2018/11/16,210,C,100,SMART,,USD,AAPL  181116C00210000,AAPL,FALSE,,,,,
861,307174971,AAPL,OPT,2018/11/16,220,C,100,SMART,,USD,AAPL  181116C00220000,AAPL,FALSE,,,,,
862,307174974,AAPL,OPT,2018/11/16,230,C,100,SMART,,USD,AAPL  181116C00230000,AAPL,FALSE,,,,,
863,307174982,AAPL,OPT,2018/11/16,250,C,100,SMART,,USD,AAPL  181116C00250000,AAPL,FALSE,,,,,
864,307174985,AAPL,OPT,2018/11/16,210,P,100,SMART,,USD,AAPL  181116P00210000,AAPL,FALSE,,,,,
865,307174988,AAPL,OPT,2018/11/16,220,P,100,SMART,,USD,AAPL  181116P00220000,AAPL,FALSE,,,,,
866,307174994,AAPL,OPT,2018/11/16,230,P,100,SMART,,USD,AAPL  181116P00230000,AAPL,FALSE,,,,,
740,306174369,AAPL,OPT,2018/3/29,157.5,P,100,SMART,,USD,AAPL  180329P00157500,AAPL,FALSE,,,,,
741,306174372,AAPL,OPT,2018/3/29,160,P,100,SMART,,USD,AAPL  180329P00160000,AAPL,FALSE,,,,,
742,306174379,AAPL,OPT,2018/3/29,162.5,P,100,SMART,,USD,AAPL  180329P00162500,AAPL,FALSE,,,,,
743,306174382,AAPL,OPT,2018/3/29,165,P,100,SMART,,USD,AAPL  180329P00165000,AAPL,FALSE,,,,,
744,306174384,AAPL,OPT,2018/3/29,167.5,P,100,SMART,,USD,AAPL  180329P00167500,AAPL,FALSE,,,,,
745,306174389,AAPL,OPT,2018/3/29,170,P,100,SMART,,USD,AAPL  180329P00170000,AAPL,FALSE,,,,,
746,306174394,AAPL,OPT,2018/3/29,172.5,P,100,SMART,,USD,AAPL  180329P00172500,AAPL,FALSE,,,,,
